epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,82.3273,1.73891,1.72546,1.53622,0.14994,0.24114,0.15773,0.07919,2.11297,4.25309,2.1074,0.0689809,0.00336633,0.00336633
2,160.898,1.64805,1.44041,1.47774,0.54684,0.48124,0.49896,0.28144,1.70171,2.31209,1.71619,0.0375447,0.00648161,0.00648161
3,239.449,1.55813,1.27627,1.42225,0.73553,0.56324,0.66344,0.4534,1.47033,1.37359,1.51944,0.00901447,0.00901447,0.00901447
4,319.323,1.49226,1.18974,1.38247,0.64315,0.57412,0.6291,0.39183,1.52561,1.28032,1.53089,0.0086267,0.0086267,0.0086267
5,398.528,1.44171,1.12712,1.35935,0.73586,0.66854,0.71232,0.48004,1.34755,1.05674,1.42994,0.00823894,0.00823894,0.00823894
6,477.261,1.37631,1.04335,1.3107,0.76992,0.75878,0.78706,0.54794,1.23794,0.93061,1.3171,0.00785117,0.00785117,0.00785117
7,559.593,1.34131,0.99449,1.28952,0.77939,0.69843,0.75039,0.53484,1.24528,0.96799,1.35958,0.0074634,0.0074634,0.0074634
8,639.273,1.31469,0.98516,1.28806,0.78998,0.75801,0.7876,0.54286,1.24735,0.92824,1.36276,0.00707564,0.00707564,0.00707564
9,715.669,1.29766,0.94061,1.27299,0.73292,0.58747,0.66761,0.47025,1.30276,1.23382,1.34405,0.00668787,0.00668787,0.00668787
10,791.564,1.26375,0.90056,1.24942,0.82575,0.78287,0.81243,0.55732,1.19375,0.84206,1.291,0.0063001,0.0063001,0.0063001
11,867.533,1.24142,0.87659,1.23451,0.80891,0.789,0.82711,0.59767,1.15148,0.78748,1.28375,0.00591234,0.00591234,0.00591234
12,945.809,1.23675,0.86383,1.23282,0.85054,0.78285,0.8424,0.59408,1.13663,0.78135,1.26522,0.00552457,0.00552457,0.00552457
13,1022.65,1.2034,0.84655,1.21671,0.8738,0.79998,0.85816,0.62401,1.13726,0.72434,1.25162,0.00513681,0.00513681,0.00513681
14,1097.54,1.19927,0.82836,1.21148,0.83643,0.80303,0.84257,0.61283,1.11184,0.74196,1.24678,0.00474904,0.00474904,0.00474904
15,1172.37,1.16379,0.7918,1.19242,0.8094,0.70054,0.75425,0.53822,1.13454,0.88247,1.27266,0.00436127,0.00436127,0.00436127
16,1282.05,1.19171,0.78281,1.23614,0.86632,0.83358,0.86611,0.62329,1.1155,0.71041,1.26298,0.00397351,0.00397351,0.00397351
17,1355.78,1.18009,0.76266,1.22421,0.8362,0.82848,0.85965,0.63602,1.0684,0.68533,1.20929,0.00358574,0.00358574,0.00358574
18,1429.89,1.14876,0.72915,1.20687,0.83671,0.85165,0.8718,0.65073,1.04803,0.66805,1.19814,0.00319797,0.00319797,0.00319797
19,1505.14,1.13762,0.71451,1.19454,0.83623,0.87041,0.87676,0.65869,1.05086,0.64783,1.19218,0.00281021,0.00281021,0.00281021
20,1578.96,1.11644,0.69647,1.18294,0.86923,0.85271,0.88645,0.66504,1.03465,0.61688,1.1935,0.00242244,0.00242244,0.00242244
21,1654.29,1.09425,0.66851,1.16783,0.89572,0.84283,0.89309,0.66344,1.05286,0.6142,1.20576,0.00203468,0.00203468,0.00203468
22,1731.09,1.06838,0.64595,1.15845,0.88896,0.85945,0.90364,0.68389,1.0024,0.5965,1.16772,0.00164691,0.00164691,0.00164691
23,1807.41,1.04544,0.62163,1.14316,0.88878,0.87419,0.90785,0.6941,0.98755,0.58407,1.16067,0.00125914,0.00125914,0.00125914
24,1885.05,1.02213,0.60426,1.12756,0.86172,0.89225,0.9051,0.69287,0.99087,0.57583,1.16697,0.000871377,0.000871377,0.000871377
25,1963.4,1.00253,0.58743,1.1193,0.87217,0.90048,0.91171,0.70506,0.97461,0.5585,1.15966,0.00048361,0.00048361,0.00048361
