epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,47.3118,1.5582,1.89924,1.46595,0.38699,0.30504,0.24869,0.10591,2.23262,2.97772,2.40868,0.0686378,0.00165064,0.00165064
2,86.8804,1.46902,1.34499,1.39858,0.52439,0.40831,0.38582,0.22251,1.69298,2.48532,1.60699,0.0369602,0.00330636,0.00330636
3,126.312,1.39597,1.22481,1.34977,0.33741,0.3431,0.26464,0.12213,2.0667,3.52512,1.86097,0.00527159,0.00495108,0.00495108
4,165.959,1.38845,1.17707,1.34749,0.6157,0.51212,0.52899,0.29585,1.47236,2.01716,1.46787,0.0049505,0.0049505,0.0049505
5,206.699,1.34832,1.10988,1.31747,0.6279,0.60722,0.66047,0.4169,1.29238,1.20397,1.34298,0.004934,0.004934,0.004934
6,247.06,1.30247,1.05236,1.28861,0.68674,0.66598,0.71283,0.45428,1.23935,1.11168,1.31238,0.0049175,0.0049175,0.0049175
7,288.714,1.28303,1.00864,1.27916,0.74521,0.62468,0.6933,0.4423,1.32535,1.3702,1.32828,0.004901,0.004901,0.004901
8,329.851,1.26048,0.9805,1.26387,0.73422,0.69595,0.74429,0.46952,1.1961,1.01058,1.26861,0.0048845,0.0048845,0.0048845
9,371.434,1.23144,0.94675,1.25002,0.75245,0.73527,0.78155,0.51682,1.18648,0.87462,1.27181,0.004868,0.004868,0.004868
10,412.611,1.22533,0.93026,1.24057,0.79915,0.76954,0.81528,0.54447,1.18624,0.83134,1.25185,0.0048515,0.0048515,0.0048515
11,454.53,1.20289,0.90658,1.23099,0.81702,0.76492,0.83685,0.54439,1.18161,0.82278,1.26918,0.004835,0.004835,0.004835
12,497.17,1.17927,0.87687,1.21398,0.83067,0.78715,0.84841,0.57507,1.09735,0.76688,1.22005,0.0048185,0.0048185,0.0048185
13,539.482,1.18414,0.88363,1.21798,0.76315,0.79695,0.81954,0.54648,1.13194,0.85266,1.23197,0.004802,0.004802,0.004802
14,581.24,1.16239,0.85157,1.20495,0.79961,0.7938,0.83135,0.54847,1.11164,0.75268,1.24598,0.0047855,0.0047855,0.0047855
15,623.445,1.15209,0.83913,1.19983,0.82489,0.82019,0.85207,0.58383,1.11956,0.7296,1.21284,0.004769,0.004769,0.004769
16,665.328,1.15201,0.83479,1.2005,0.79262,0.81381,0.84558,0.57073,1.10449,0.7491,1.21947,0.0047525,0.0047525,0.0047525
17,707.179,1.13716,0.82175,1.19605,0.79788,0.76298,0.83163,0.5541,1.18274,0.84579,1.25558,0.004736,0.004736,0.004736
