epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,58.9372,1.7911,4.20428,1.81299,0.00579,0.16667,0.06267,0.02746,1.69975,4.52746,1.97775,3e-05,3e-05,3e-05
2,101.737,1.71694,4.07176,1.68646,0.0093,0.17778,0.07602,0.0459,1.42974,4.37429,1.69703,6.9307e-05,6.9307e-05,6.9307e-05
3,145.332,1.41566,3.6435,1.40384,0.00861,0.17778,0.08051,0.05363,1.34837,4.23117,1.51383,0.000107822,0.000107822,0.000107822
4,189.866,1.40246,3.0931,1.38225,0.00884,0.17778,0.13263,0.09301,1.27376,4.03413,1.40049,0.000145545,0.000145545,0.000145545
5,237.581,1.32487,2.58974,1.30051,0.01267,0.2,0.12597,0.08742,1.26407,3.97663,1.35868,0.000182476,0.000182476,0.000182476
6,287.85,1.27387,2.48772,1.28072,0.01641,0.21111,0.10326,0.06589,1.25936,4.00283,1.36197,0.000218615,0.000218615,0.000218615
7,336.302,1.26061,2.22143,1.22528,0.02209,0.21111,0.09376,0.05994,1.30923,4.04152,1.38154,0.000253962,0.000253962,0.000253962
8,381.341,1.26912,2.27586,1.27676,0.01699,0.18889,0.15466,0.11247,1.30112,3.97502,1.38015,0.000288517,0.000288517,0.000288517
9,432.777,1.19248,2.0051,1.23721,1,0.11866,0.1698,0.1399,1.27695,3.83012,1.37727,0.00032228,0.00032228,0.00032228
10,484.019,1.12882,1.82992,1.15767,1,0.09442,0.17718,0.15466,1.26816,3.74587,1.34509,0.000355251,0.000355251,0.000355251
11,529.751,1.15652,1.8035,1.19074,1,0.10993,0.16948,0.14237,1.23643,3.67122,1.32476,0.00038743,0.00038743,0.00038743
12,576.958,1.13216,1.7286,1.1638,1,0.14843,0.18204,0.14631,1.29406,3.59757,1.36899,0.000418817,0.000418817,0.000418817
13,623.788,1.16198,1.63749,1.17785,1,0.15421,0.22671,0.18801,1.38065,3.53341,1.41286,0.000449412,0.000449412,0.000449412
14,671.229,1.08583,1.64332,1.12745,0.99718,0.15556,0.23514,0.19343,1.37779,3.48267,1.40497,0.000479215,0.000479215,0.000479215
15,716.171,1.12113,1.6336,1.14119,1,0.15331,0.24841,0.19901,1.33967,3.38501,1.40414,0.000508226,0.000508226,0.000508226
16,766.029,1.08438,1.59138,1.18525,0.9891,0.15886,0.27299,0.21938,1.34457,3.35963,1.42137,0.000536445,0.000536445,0.000536445
17,815.633,1.07385,1.55689,1.14516,0.98958,0.16655,0.25514,0.20688,1.37558,3.36217,1.44305,0.000563872,0.000563872,0.000563872
18,859.052,1.0998,1.56009,1.1618,0.99155,0.16667,0.31268,0.24614,1.38044,3.26604,1.40071,0.000590507,0.000590507,0.000590507
19,900.958,1.08836,1.44679,1.13938,0.99205,0.18318,0.35735,0.2658,1.38098,3.16143,1.3907,0.00061635,0.00061635,0.00061635
20,943.824,1.02617,1.38731,1.11188,0.65821,0.20351,0.40889,0.29109,1.37395,2.99314,1.38834,0.000641401,0.000641401,0.000641401
21,986.499,1.07754,1.46754,1.18479,0.58093,0.21667,0.40753,0.28517,1.39766,2.83212,1.42745,0.00066566,0.00066566,0.00066566
22,1031.8,1.05793,1.37323,1.11416,0.65395,0.29674,0.45288,0.28933,1.43758,2.73624,1.50315,0.000689127,0.000689127,0.000689127
