epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,54.2824,1.49678,2.54537,1.41301,0.53409,0.59823,0.54432,0.36347,1.2396,1.67084,1.31451,0.00331731,0.00331731,0.00331731
2,100.898,1.33371,1.52038,1.26203,0.60225,0.73017,0.66782,0.42818,1.19532,1.36566,1.29491,0.0066243,0.0066243,0.0066243
3,149.327,1.31398,1.37525,1.24709,0.68869,0.69933,0.71931,0.46561,1.20765,1.23332,1.25886,0.0099049,0.0099049,0.0099049
4,197.92,1.29399,1.27183,1.23179,0.78947,0.7266,0.78835,0.52719,1.15517,1.11018,1.22957,0.0098812,0.0098812,0.0098812
5,257.895,1.24806,1.16229,1.20059,0.7631,0.76975,0.78092,0.50588,1.15156,1.02199,1.2226,0.0098416,0.0098416,0.0098416
6,313.074,1.23251,1.10699,1.1919,0.76703,0.74082,0.77954,0.52118,1.15248,1.03531,1.20653,0.009802,0.009802,0.009802
7,362.766,1.19721,1.03984,1.17315,0.78143,0.79427,0.81986,0.56412,1.04627,0.88088,1.15233,0.0097624,0.0097624,0.0097624
8,412.272,1.18413,1.00233,1.17096,0.79475,0.78483,0.83933,0.56397,1.0693,0.90506,1.15843,0.0097228,0.0097228,0.0097228
9,463.984,1.18172,0.98572,1.16384,0.79271,0.80376,0.83702,0.56738,1.03514,0.88388,1.14713,0.0096832,0.0096832,0.0096832
10,517.534,1.14947,0.92862,1.14326,0.85407,0.81584,0.86219,0.58979,1.05127,0.83886,1.15383,0.0096436,0.0096436,0.0096436
11,568.993,1.13874,0.91617,1.13867,0.807,0.84849,0.86211,0.61052,1.00657,0.80336,1.13554,0.009604,0.009604,0.009604
12,618.315,1.12556,0.87982,1.13257,0.84264,0.84887,0.87812,0.60665,1.02467,0.77149,1.13544,0.0095644,0.0095644,0.0095644
13,668.964,1.11577,0.87397,1.13152,0.85838,0.82333,0.88004,0.61991,1.00291,0.7233,1.12616,0.0095248,0.0095248,0.0095248
14,717.124,1.10541,0.85479,1.12802,0.86223,0.83122,0.88519,0.62115,1.02318,0.72562,1.13555,0.0094852,0.0094852,0.0094852
15,767.191,1.09741,0.83621,1.11302,0.82407,0.86846,0.88716,0.62519,0.99529,0.74357,1.11427,0.0094456,0.0094456,0.0094456
16,818.25,1.08959,0.82448,1.11208,0.85419,0.84765,0.88698,0.62505,0.98674,0.71466,1.11846,0.009406,0.009406,0.009406
17,868.102,1.08502,0.81244,1.11131,0.86525,0.85838,0.89851,0.62911,0.97314,0.6897,1.10803,0.0093664,0.0093664,0.0093664
18,919.731,1.07421,0.79774,1.10707,0.86603,0.80204,0.87775,0.60997,1.01658,0.72457,1.12518,0.0093268,0.0093268,0.0093268
19,968.357,1.06274,0.78768,1.1037,0.86002,0.86494,0.89396,0.62563,1.00799,0.69644,1.12332,0.0092872,0.0092872,0.0092872
20,1016.74,1.05404,0.77018,1.09324,0.87997,0.84926,0.9044,0.64257,0.99875,0.68733,1.11857,0.0092476,0.0092476,0.0092476
21,1065.84,1.05906,0.77063,1.09621,0.90784,0.84412,0.91243,0.64219,0.98747,0.65915,1.11493,0.009208,0.009208,0.009208
22,1118.67,1.0436,0.7556,1.09145,0.88377,0.88615,0.91983,0.64647,0.95523,0.65309,1.09355,0.0091684,0.0091684,0.0091684
23,1172.78,1.03579,0.74501,1.08568,0.89822,0.84608,0.89719,0.64767,0.96384,0.6363,1.1091,0.0091288,0.0091288,0.0091288
24,1223.08,1.02798,0.73266,1.08572,0.87303,0.85111,0.9021,0.64894,0.93571,0.64973,1.0806,0.0090892,0.0090892,0.0090892
25,1281.27,1.02093,0.72065,1.07969,0.89775,0.87542,0.91238,0.66298,0.94132,0.62692,1.06927,0.0090496,0.0090496,0.0090496
26,1335.27,1.01821,0.72424,1.07951,0.88142,0.88476,0.9119,0.6606,0.95066,0.62933,1.08523,0.00901,0.00901,0.00901
27,1386.79,1.0066,0.7112,1.06791,0.85059,0.86764,0.89805,0.6516,0.9511,0.64609,1.0837,0.0089704,0.0089704,0.0089704
28,1438.23,1.00967,0.70195,1.07051,0.84944,0.88568,0.91751,0.66411,0.95574,0.64573,1.08006,0.0089308,0.0089308,0.0089308
29,1486.54,1.00268,0.69481,1.06663,0.90697,0.85558,0.91151,0.67199,0.90285,0.59691,1.06691,0.0088912,0.0088912,0.0088912
30,1535.15,0.9905,0.68838,1.06043,0.87656,0.88399,0.91266,0.66823,0.91786,0.60911,1.06917,0.0088516,0.0088516,0.0088516
31,1583.96,0.98223,0.6827,1.0602,0.88551,0.87272,0.92226,0.68168,0.91851,0.58806,1.06993,0.008812,0.008812,0.008812
32,1632.97,0.98765,0.67724,1.05856,0.88781,0.87543,0.9047,0.66028,0.9186,0.58219,1.08294,0.0087724,0.0087724,0.0087724
33,1681.32,0.98197,0.6707,1.05912,0.88881,0.88536,0.91034,0.67305,0.91151,0.5931,1.06653,0.0087328,0.0087328,0.0087328
34,1730.21,0.97775,0.67078,1.05565,0.88982,0.86879,0.92457,0.67418,0.9197,0.60478,1.05713,0.0086932,0.0086932,0.0086932
35,1778.86,0.96675,0.66067,1.0469,0.90848,0.87869,0.923,0.68063,0.90745,0.58902,1.08166,0.0086536,0.0086536,0.0086536
36,1828.18,0.9656,0.65113,1.05008,0.93088,0.86694,0.92619,0.6915,0.88751,0.57191,1.0513,0.008614,0.008614,0.008614
37,1876.78,0.95658,0.64703,1.04499,0.88656,0.88117,0.91466,0.67268,0.93159,0.57509,1.08234,0.0085744,0.0085744,0.0085744
38,1923.79,0.94377,0.64375,1.04372,0.89547,0.89621,0.92795,0.68642,0.89004,0.56406,1.06434,0.0085348,0.0085348,0.0085348
39,1977.12,0.9525,0.64022,1.0412,0.89165,0.90334,0.93065,0.69328,0.89171,0.5529,1.06573,0.0084952,0.0084952,0.0084952
40,2025.28,0.94831,0.6372,1.03905,0.89902,0.87154,0.9228,0.69243,0.89493,0.57322,1.0651,0.0084556,0.0084556,0.0084556
41,2072.61,0.9421,0.62774,1.03958,0.90345,0.88993,0.92554,0.69894,0.86577,0.53545,1.03725,0.008416,0.008416,0.008416
42,2121.15,0.95031,0.63445,1.04526,0.92877,0.86605,0.94025,0.71141,0.86518,0.54333,1.03617,0.0083764,0.0083764,0.0083764
43,2167.74,0.93487,0.62586,1.03246,0.90725,0.89796,0.93679,0.70954,0.84984,0.53194,1.03631,0.0083368,0.0083368,0.0083368
44,2212.89,0.93555,0.62286,1.03093,0.88825,0.91408,0.937,0.71374,0.87109,0.53492,1.04943,0.0082972,0.0082972,0.0082972
45,2259.34,0.92118,0.61457,1.03087,0.90756,0.88035,0.92195,0.68689,0.89459,0.54314,1.06352,0.0082576,0.0082576,0.0082576
46,2307.75,0.93573,0.6174,1.03242,0.89774,0.89789,0.93426,0.71622,0.85108,0.52886,1.02455,0.008218,0.008218,0.008218
47,2356.33,0.91948,0.60709,1.0289,0.90416,0.89993,0.93331,0.71112,0.8706,0.52673,1.05194,0.0081784,0.0081784,0.0081784
48,2411.11,0.91775,0.60636,1.02815,0.91138,0.89676,0.93037,0.7051,0.88325,0.51784,1.05338,0.0081388,0.0081388,0.0081388
49,2477.18,0.91751,0.60468,1.02674,0.92572,0.89907,0.93848,0.71641,0.84569,0.50348,1.03059,0.0080992,0.0080992,0.0080992
50,2536.74,0.90798,0.59789,1.0249,0.91381,0.90779,0.94531,0.71303,0.87876,0.51989,1.04073,0.0080596,0.0080596,0.0080596
51,2600.78,0.89942,0.58891,1.01928,0.90293,0.90982,0.93157,0.70738,0.86717,0.5301,1.04508,0.00802,0.00802,0.00802
52,2659.1,0.90157,0.5883,1.02063,0.9155,0.90136,0.93828,0.70827,0.87436,0.52457,1.0478,0.0079804,0.0079804,0.0079804
53,2708.9,0.90405,0.58971,1.02122,0.90646,0.89969,0.94049,0.72369,0.84468,0.50262,1.02605,0.0079408,0.0079408,0.0079408
54,2758.46,0.89866,0.58427,1.01814,0.92816,0.90576,0.93945,0.71462,0.84952,0.49915,1.04116,0.0079012,0.0079012,0.0079012
55,2806.08,0.89993,0.5826,1.01717,0.93373,0.90737,0.94794,0.72791,0.81894,0.49001,1.01554,0.0078616,0.0078616,0.0078616
56,2856.91,0.89143,0.57446,1.01293,0.90169,0.92303,0.93486,0.71446,0.85033,0.49521,1.03403,0.007822,0.007822,0.007822
57,2905.86,0.88726,0.57692,1.0112,0.9303,0.88625,0.94061,0.71862,0.85687,0.5041,1.03677,0.0077824,0.0077824,0.0077824
58,2955.18,0.88651,0.57011,1.0156,0.90326,0.9167,0.93958,0.7187,0.84899,0.48496,1.0248,0.0077428,0.0077428,0.0077428
59,3006.22,0.88076,0.575,1.00919,0.92341,0.88703,0.9383,0.72978,0.81657,0.48152,1.0099,0.0077032,0.0077032,0.0077032
60,3056.04,0.88388,0.56841,1.00945,0.93807,0.90061,0.94769,0.73177,0.82135,0.47596,1.01693,0.0076636,0.0076636,0.0076636
61,3104.11,0.87966,0.56373,1.00912,0.92707,0.89893,0.94504,0.7397,0.81137,0.47372,1.00959,0.007624,0.007624,0.007624
62,3159.02,0.87962,0.56846,1.00894,0.93773,0.88821,0.94168,0.7313,0.81445,0.49185,1.00049,0.0075844,0.0075844,0.0075844
63,3208.21,0.87109,0.55918,1.00421,0.90606,0.92417,0.94999,0.73761,0.8179,0.47832,1.01226,0.0075448,0.0075448,0.0075448
64,3258,0.88106,0.57293,1.0136,0.89864,0.92007,0.94183,0.73916,0.80903,0.47524,1.0078,0.0075052,0.0075052,0.0075052
65,3307.55,0.86655,0.55688,1.00158,0.92487,0.91514,0.95141,0.73952,0.8093,0.46861,1.00978,0.0074656,0.0074656,0.0074656
66,3355.6,0.85902,0.55106,1.00228,0.92481,0.90304,0.9432,0.73516,0.81768,0.46609,1.00972,0.007426,0.007426,0.007426
67,3406.1,0.86175,0.54816,1.00052,0.91918,0.92788,0.95101,0.74426,0.79754,0.45944,0.99606,0.0073864,0.0073864,0.0073864
68,3455.73,0.85849,0.55062,0.99909,0.94931,0.89683,0.95254,0.73675,0.81865,0.46237,1.00952,0.0073468,0.0073468,0.0073468
69,3503.5,0.85688,0.54562,0.99342,0.92947,0.90374,0.94943,0.73775,0.81976,0.46239,1.00569,0.0073072,0.0073072,0.0073072
70,3550.08,0.85985,0.54864,0.99959,0.91271,0.92281,0.94981,0.73568,0.80632,0.46545,1.0009,0.0072676,0.0072676,0.0072676
71,3598.67,0.85383,0.54033,0.99706,0.93065,0.92289,0.95259,0.74822,0.78828,0.4555,0.99006,0.007228,0.007228,0.007228
72,3652.88,0.85111,0.5417,0.99485,0.9522,0.90558,0.95528,0.73988,0.81752,0.44467,1.01258,0.0071884,0.0071884,0.0071884
73,3704.95,0.84786,0.53942,0.99254,0.94706,0.9067,0.94821,0.7439,0.79547,0.45157,0.99752,0.0071488,0.0071488,0.0071488
74,3762.59,0.85303,0.53939,0.99914,0.94363,0.90987,0.95225,0.74909,0.78709,0.4481,0.99793,0.0071092,0.0071092,0.0071092
75,3815.93,0.84329,0.53265,0.99406,0.91661,0.93756,0.95721,0.75026,0.80556,0.44579,1.00387,0.0070696,0.0070696,0.0070696
76,3864.58,0.84045,0.52934,0.98486,0.94511,0.90537,0.95324,0.74411,0.79757,0.446,0.99727,0.00703,0.00703,0.00703
77,3913.16,0.83431,0.52716,0.98802,0.92524,0.91423,0.95292,0.75382,0.78699,0.44575,0.99291,0.0069904,0.0069904,0.0069904
78,3961.98,0.83373,0.52619,0.98463,0.93774,0.90817,0.94746,0.74792,0.78753,0.4487,0.99665,0.0069508,0.0069508,0.0069508
79,4011.67,0.83815,0.5283,0.98378,0.94422,0.90888,0.95472,0.75527,0.77427,0.44162,0.98685,0.0069112,0.0069112,0.0069112
80,4060.84,0.83463,0.52479,0.98839,0.94702,0.91469,0.95788,0.7567,0.77976,0.43641,0.98977,0.0068716,0.0068716,0.0068716
81,4109.29,0.82554,0.52596,0.98334,0.93674,0.9195,0.95476,0.74591,0.796,0.44479,1.00066,0.006832,0.006832,0.006832
82,4158.22,0.82912,0.52416,0.98436,0.93783,0.92349,0.95717,0.7495,0.79022,0.43825,0.99455,0.0067924,0.0067924,0.0067924
83,4205.07,0.83363,0.52981,0.98717,0.94586,0.91746,0.95615,0.75498,0.77337,0.43345,0.98698,0.0067528,0.0067528,0.0067528
84,4252.97,0.82845,0.51492,0.97768,0.93442,0.93661,0.95916,0.75882,0.76347,0.4195,0.97816,0.0067132,0.0067132,0.0067132
85,4298.82,0.81823,0.51176,0.97656,0.95034,0.9199,0.9613,0.76442,0.76073,0.42559,0.97926,0.0066736,0.0066736,0.0066736
86,4346.71,0.81825,0.51678,0.98288,0.93872,0.91583,0.95271,0.75027,0.78313,0.43409,0.98947,0.006634,0.006634,0.006634
87,4398.03,0.81292,0.50903,0.97653,0.9216,0.93933,0.95797,0.75364,0.77389,0.42156,0.9902,0.0065944,0.0065944,0.0065944
88,4448.3,0.81375,0.50957,0.9732,0.93726,0.92006,0.95853,0.76439,0.75901,0.43018,0.97043,0.0065548,0.0065548,0.0065548
89,4496.53,0.81679,0.51339,0.98299,0.95383,0.91929,0.96222,0.76399,0.76383,0.4252,0.97981,0.0065152,0.0065152,0.0065152
90,4544.3,0.80511,0.50721,0.97403,0.94987,0.92206,0.96433,0.76372,0.76385,0.42324,0.97801,0.0064756,0.0064756,0.0064756
91,4592.16,0.80428,0.50301,0.97424,0.94726,0.9269,0.96748,0.77246,0.74786,0.41207,0.97076,0.006436,0.006436,0.006436
92,4641.74,0.79869,0.5024,0.96816,0.9487,0.92527,0.96625,0.7674,0.76095,0.41731,0.97491,0.0063964,0.0063964,0.0063964
93,4690.35,0.804,0.50251,0.97442,0.95676,0.92373,0.96644,0.76711,0.74857,0.41415,0.97707,0.0063568,0.0063568,0.0063568
94,4743.74,0.7992,0.49907,0.97233,0.94588,0.93057,0.96371,0.76506,0.75819,0.4169,0.97422,0.0063172,0.0063172,0.0063172
95,4793.76,0.80134,0.50143,0.9755,0.95303,0.92864,0.96454,0.77108,0.7405,0.41464,0.9655,0.0062776,0.0062776,0.0062776
96,4842.73,0.79955,0.49689,0.97012,0.94405,0.93478,0.96513,0.76124,0.76057,0.41367,0.97681,0.006238,0.006238,0.006238
97,4890.12,0.79914,0.49825,0.97028,0.93086,0.9336,0.96145,0.76987,0.75148,0.41778,0.97415,0.0061984,0.0061984,0.0061984
98,4937.73,0.79082,0.49466,0.96756,0.93738,0.94034,0.96122,0.7665,0.75416,0.41158,0.97693,0.0061588,0.0061588,0.0061588
99,4984.57,0.79155,0.49358,0.96995,0.92348,0.93447,0.96035,0.76801,0.7518,0.4105,0.97989,0.0061192,0.0061192,0.0061192
100,5030.71,0.79776,0.49366,0.97038,0.94182,0.92124,0.95811,0.76444,0.75823,0.42504,0.98059,0.0060796,0.0060796,0.0060796
101,5078.38,0.78473,0.48694,0.9662,0.92751,0.93959,0.95958,0.7693,0.74625,0.4113,0.9683,0.00604,0.00604,0.00604
102,5123,0.78667,0.48471,0.96418,0.94428,0.92407,0.96177,0.7652,0.748,0.41499,0.97043,0.0060004,0.0060004,0.0060004
103,5170.02,0.78766,0.48604,0.96657,0.9243,0.94645,0.96428,0.77104,0.75097,0.40931,0.97476,0.0059608,0.0059608,0.0059608
104,5217.94,0.78675,0.49094,0.96326,0.92206,0.95136,0.96643,0.77709,0.73801,0.40696,0.96465,0.0059212,0.0059212,0.0059212
105,5266.17,0.78447,0.48371,0.96591,0.92301,0.9471,0.96292,0.77659,0.74025,0.41082,0.96563,0.0058816,0.0058816,0.0058816
106,5312.87,0.77393,0.47888,0.96226,0.91364,0.95489,0.96346,0.77506,0.73091,0.39938,0.96216,0.005842,0.005842,0.005842
107,5359.92,0.77818,0.48054,0.95993,0.94516,0.937,0.96664,0.77581,0.72537,0.40146,0.96263,0.0058024,0.0058024,0.0058024
108,5405.27,0.77538,0.4793,0.96068,0.94175,0.93276,0.96402,0.77326,0.72796,0.40374,0.96721,0.0057628,0.0057628,0.0057628
109,5452.75,0.77803,0.48006,0.96376,0.91801,0.94744,0.9641,0.77177,0.73504,0.40286,0.96363,0.0057232,0.0057232,0.0057232
110,5501.7,0.7742,0.47785,0.95944,0.95378,0.92204,0.9629,0.76904,0.74643,0.40401,0.96628,0.0056836,0.0056836,0.0056836
111,5549.64,0.77421,0.4795,0.96199,0.93615,0.93779,0.96606,0.77904,0.72861,0.40426,0.96023,0.005644,0.005644,0.005644
112,5597.86,0.76505,0.47146,0.95796,0.9478,0.94282,0.96923,0.78079,0.72401,0.39697,0.95807,0.0056044,0.0056044,0.0056044
113,5644.92,0.76432,0.47168,0.95762,0.93724,0.94671,0.96742,0.77451,0.73484,0.40692,0.96513,0.0055648,0.0055648,0.0055648
114,5692.16,0.76676,0.47675,0.9579,0.93882,0.94288,0.96919,0.77402,0.72971,0.39573,0.96631,0.0055252,0.0055252,0.0055252
115,5739.82,0.76659,0.47556,0.9574,0.95007,0.92623,0.96737,0.77583,0.72407,0.39374,0.95969,0.0054856,0.0054856,0.0054856
116,5787.96,0.75685,0.46811,0.95513,0.93256,0.94715,0.96736,0.77819,0.7248,0.39705,0.95992,0.005446,0.005446,0.005446
117,5835.74,0.75931,0.46645,0.95613,0.9406,0.93814,0.96412,0.77207,0.73039,0.39955,0.96168,0.0054064,0.0054064,0.0054064
118,5882.73,0.7583,0.46587,0.95269,0.95606,0.92525,0.96625,0.77774,0.7321,0.39095,0.9604,0.0053668,0.0053668,0.0053668
119,5931.55,0.75895,0.4679,0.95567,0.92063,0.95664,0.96609,0.77673,0.72859,0.39502,0.96241,0.0053272,0.0053272,0.0053272
120,5978.66,0.75661,0.46003,0.94917,0.93802,0.94023,0.9651,0.77644,0.72799,0.39412,0.95823,0.0052876,0.0052876,0.0052876
121,6027.44,0.75225,0.4623,0.95167,0.9528,0.92662,0.96644,0.77455,0.72502,0.38882,0.95786,0.005248,0.005248,0.005248
122,6075.84,0.75161,0.4606,0.95133,0.93371,0.94558,0.96707,0.78284,0.71832,0.38862,0.96059,0.0052084,0.0052084,0.0052084
123,6123.52,0.74751,0.46066,0.94985,0.93226,0.94862,0.97167,0.77918,0.72089,0.39461,0.95878,0.0051688,0.0051688,0.0051688
124,6170.49,0.74746,0.45868,0.95107,0.94899,0.93663,0.97202,0.78306,0.72573,0.38699,0.96062,0.0051292,0.0051292,0.0051292
125,6218.04,0.74752,0.45378,0.94751,0.93479,0.95788,0.96754,0.78259,0.71945,0.38216,0.95785,0.0050896,0.0050896,0.0050896
126,6264.21,0.7435,0.4556,0.94618,0.94522,0.94662,0.96438,0.77776,0.71713,0.38922,0.95744,0.00505,0.00505,0.00505
127,6314.28,0.74292,0.45475,0.94446,0.95259,0.93408,0.96753,0.77581,0.72399,0.39031,0.95513,0.0050104,0.0050104,0.0050104
