epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.1373,1.51193,3.5255,1.51274,0.06586,0.16498,0.16106,0.11638,1.35367,4.12724,1.41112,0.00028,0.00028,0.00028
2,26.6376,1.41347,2.22246,1.40499,0.22991,0.33245,0.31978,0.19089,1.62016,3.43722,1.68102,0.000567743,0.000567743,0.000567743
3,36.4923,1.40309,1.72509,1.37701,0.52686,0.3714,0.4984,0.26939,1.6884,2.94343,1.80802,0.000853189,0.000853189,0.000853189
4,46.4583,1.29794,1.52311,1.29447,0.43699,0.39407,0.44987,0.26467,1.64348,3.00114,1.66761,0.00098812,0.00098812,0.00098812
5,56.3785,1.2798,1.43373,1.28983,0.46543,0.45327,0.45721,0.27922,1.57572,2.39025,1.58571,0.00098416,0.00098416,0.00098416
6,66.4126,1.25863,1.36539,1.26549,0.50239,0.50462,0.49406,0.28387,1.52247,1.9716,1.55641,0.0009802,0.0009802,0.0009802
7,76.2351,1.22557,1.30188,1.2696,0.52052,0.53306,0.52628,0.31781,1.49729,1.78095,1.54194,0.00097624,0.00097624,0.00097624
8,86.1833,1.20812,1.24642,1.24894,0.56895,0.59735,0.57149,0.34522,1.53003,1.62786,1.55184,0.00097228,0.00097228,0.00097228
9,96.0348,1.20622,1.22767,1.22771,0.5751,0.57511,0.55069,0.33621,1.5125,1.56495,1.58193,0.00096832,0.00096832,0.00096832
10,106.025,1.17692,1.16602,1.23088,0.58891,0.54461,0.55245,0.33478,1.58589,1.50042,1.64541,0.00096436,0.00096436,0.00096436
11,115.993,1.16345,1.11815,1.20038,0.56799,0.56668,0.54139,0.33078,1.5457,1.52867,1.61367,0.0009604,0.0009604,0.0009604
12,126.078,1.1183,1.06134,1.19398,0.56497,0.60094,0.58536,0.35225,1.55286,1.48242,1.60009,0.00095644,0.00095644,0.00095644
13,135.985,1.11399,1.04896,1.19094,0.57287,0.59594,0.57689,0.34532,1.56269,1.4998,1.63301,0.00095248,0.00095248,0.00095248
14,146.129,1.1179,0.99597,1.17167,0.5985,0.62199,0.60177,0.37188,1.51462,1.38389,1.55211,0.00094852,0.00094852,0.00094852
15,156.582,1.07739,0.96368,1.1582,0.58386,0.59945,0.58061,0.35757,1.5171,1.3515,1.58856,0.00094456,0.00094456,0.00094456
16,166.605,1.07041,0.99018,1.15642,0.61471,0.65455,0.64336,0.38296,1.45164,1.20965,1.485,0.0009406,0.0009406,0.0009406
17,176.873,1.09789,0.97004,1.17412,0.60496,0.62404,0.60374,0.3705,1.58866,1.26747,1.67479,0.00093664,0.00093664,0.00093664
18,187.536,1.09659,0.9411,1.16174,0.59591,0.62002,0.59776,0.35715,1.61973,1.34819,1.65937,0.00093268,0.00093268,0.00093268
19,197.76,1.0811,0.92672,1.15917,0.59122,0.6342,0.60169,0.37543,1.51782,1.20942,1.57106,0.00092872,0.00092872,0.00092872
20,207.922,1.04081,0.88248,1.14583,0.62801,0.6224,0.62243,0.37218,1.5182,1.2953,1.61292,0.00092476,0.00092476,0.00092476
21,217.975,1.05386,0.89664,1.15045,0.61193,0.65841,0.64056,0.38969,1.51964,1.16178,1.58992,0.0009208,0.0009208,0.0009208
22,228.484,1.02758,0.85263,1.1264,0.63037,0.61983,0.6229,0.36767,1.50931,1.11685,1.63476,0.00091684,0.00091684,0.00091684
23,238.689,1.03167,0.84396,1.13422,0.64136,0.66,0.66051,0.38989,1.54455,1.10047,1.63051,0.00091288,0.00091288,0.00091288
24,249.026,1.05053,0.84885,1.13957,0.6542,0.67044,0.66081,0.38935,1.56104,1.15533,1.65691,0.00090892,0.00090892,0.00090892
25,259.376,1.03075,0.81782,1.12786,0.64355,0.6564,0.65612,0.39016,1.55417,1.14529,1.6358,0.00090496,0.00090496,0.00090496
26,269.646,1.00542,0.8012,1.11057,0.65614,0.65967,0.64401,0.37335,1.53908,1.2429,1.59914,0.000901,0.000901,0.000901
27,279.911,0.99917,0.77856,1.10196,0.64053,0.6538,0.64688,0.38963,1.51256,1.21722,1.56626,0.00089704,0.00089704,0.00089704
28,290.124,1.00821,0.79227,1.1234,0.61612,0.62858,0.62546,0.36788,1.54192,1.18285,1.66057,0.00089308,0.00089308,0.00089308
29,300.523,1.00075,0.77945,1.1171,0.65689,0.64092,0.64995,0.39029,1.52076,1.16659,1.6134,0.00088912,0.00088912,0.00088912
30,310.896,0.9856,0.77835,1.11044,0.67217,0.63736,0.66148,0.39459,1.47909,1.05813,1.5804,0.00088516,0.00088516,0.00088516
31,320.996,0.97141,0.74683,1.09977,0.64155,0.67771,0.64472,0.38994,1.53417,1.06154,1.60217,0.0008812,0.0008812,0.0008812
32,331.228,0.97171,0.734,1.10556,0.62967,0.66218,0.65385,0.38059,1.57083,1.04487,1.70764,0.00087724,0.00087724,0.00087724
33,341.48,0.96987,0.7347,1.09172,0.68112,0.68285,0.67763,0.39912,1.52989,1.05366,1.61997,0.00087328,0.00087328,0.00087328
34,351.664,0.98783,0.72923,1.10057,0.67297,0.70803,0.68061,0.39115,1.56818,1.03702,1.67997,0.00086932,0.00086932,0.00086932
35,361.9,0.97923,0.70819,1.10176,0.66953,0.64902,0.64356,0.37787,1.50525,1.09724,1.59178,0.00086536,0.00086536,0.00086536
36,372.259,0.95684,0.7059,1.08887,0.67301,0.64915,0.65469,0.39104,1.51323,1.19006,1.61786,0.0008614,0.0008614,0.0008614
37,382.438,0.96062,0.70731,1.09685,0.68916,0.69284,0.66952,0.38968,1.50839,1.12083,1.65879,0.00085744,0.00085744,0.00085744
38,392.711,0.96559,0.71114,1.08975,0.68788,0.67544,0.68035,0.39982,1.48753,1.07714,1.57084,0.00085348,0.00085348,0.00085348
39,402.843,0.95121,0.70473,1.09748,0.61072,0.64636,0.62156,0.37015,1.56564,1.08017,1.67406,0.00084952,0.00084952,0.00084952
40,413.206,0.96772,0.6945,1.09255,0.65043,0.67381,0.66642,0.39231,1.5728,1.07055,1.65684,0.00084556,0.00084556,0.00084556
41,423.437,0.94546,0.68762,1.07905,0.6636,0.67175,0.66173,0.39341,1.57204,1.0181,1.64125,0.0008416,0.0008416,0.0008416
42,433.555,0.96173,0.7044,1.08841,0.65743,0.65805,0.64946,0.38189,1.57475,1.12308,1.68231,0.00083764,0.00083764,0.00083764
43,443.739,0.9204,0.67329,1.06774,0.64881,0.66929,0.65612,0.38494,1.56838,1.07487,1.66665,0.00083368,0.00083368,0.00083368
44,454.085,0.95609,0.6717,1.08136,0.67084,0.65428,0.6538,0.39138,1.53966,1.09016,1.61791,0.00082972,0.00082972,0.00082972
45,464.281,0.93868,0.67226,1.08782,0.68111,0.66654,0.669,0.40274,1.49084,1.03423,1.59526,0.00082576,0.00082576,0.00082576
46,474.461,0.93589,0.65751,1.06991,0.68855,0.69144,0.68083,0.40887,1.51407,1.16076,1.60001,0.0008218,0.0008218,0.0008218
47,484.795,0.93766,0.6538,1.0792,0.69849,0.71323,0.70876,0.41649,1.4986,1.02382,1.58274,0.00081784,0.00081784,0.00081784
48,495.187,0.92594,0.64936,1.06397,0.67893,0.65293,0.67077,0.39178,1.51963,0.97937,1.62321,0.00081388,0.00081388,0.00081388
49,505.371,0.90796,0.65064,1.07069,0.63593,0.67776,0.64642,0.39493,1.49128,1.02788,1.62588,0.00080992,0.00080992,0.00080992
50,515.648,0.91349,0.63761,1.05504,0.67872,0.7139,0.70825,0.42066,1.48319,0.95251,1.59203,0.00080596,0.00080596,0.00080596
51,525.912,0.91385,0.64134,1.06188,0.69855,0.67237,0.68077,0.4101,1.48251,1.05998,1.53805,0.000802,0.000802,0.000802
52,536.249,0.90989,0.63501,1.05532,0.67122,0.6682,0.6712,0.39073,1.56304,0.9881,1.59916,0.00079804,0.00079804,0.00079804
53,546.583,0.90622,0.63425,1.06665,0.66436,0.69308,0.67503,0.4044,1.61616,1.08944,1.66414,0.00079408,0.00079408,0.00079408
54,556.877,0.90557,0.63203,1.06266,0.66899,0.68536,0.67265,0.39859,1.54241,1.01474,1.60071,0.00079012,0.00079012,0.00079012
55,567.239,0.90359,0.61298,1.06918,0.68993,0.71073,0.70569,0.41686,1.56737,0.91839,1.65468,0.00078616,0.00078616,0.00078616
56,577.524,0.89127,0.61507,1.05724,0.67391,0.67355,0.67811,0.39775,1.52276,1.02529,1.64606,0.0007822,0.0007822,0.0007822
57,587.724,0.90348,0.60856,1.06398,0.6631,0.66937,0.6646,0.38389,1.55699,1.04138,1.61781,0.00077824,0.00077824,0.00077824
58,598.034,0.88743,0.60184,1.05404,0.65173,0.67877,0.65561,0.3911,1.56216,1.12181,1.64803,0.00077428,0.00077428,0.00077428
59,608.36,0.88559,0.59005,1.04283,0.67345,0.68906,0.65868,0.38681,1.51802,1.11607,1.60756,0.00077032,0.00077032,0.00077032
60,618.656,0.86997,0.59979,1.04151,0.65776,0.66347,0.65018,0.37788,1.63994,1.07959,1.77813,0.00076636,0.00076636,0.00076636
61,628.856,0.88287,0.59175,1.04644,0.67133,0.66597,0.65355,0.39488,1.59354,1.11274,1.69741,0.0007624,0.0007624,0.0007624
62,639.161,0.87461,0.58506,1.04959,0.70712,0.71222,0.69727,0.41371,1.53581,1.00352,1.63421,0.00075844,0.00075844,0.00075844
63,649.388,0.88097,0.60024,1.04664,0.68797,0.65277,0.66129,0.38986,1.55012,1.24487,1.63545,0.00075448,0.00075448,0.00075448
64,659.659,0.87331,0.58298,1.05087,0.71637,0.71514,0.70459,0.41267,1.53593,1.00605,1.62935,0.00075052,0.00075052,0.00075052
65,669.878,0.87446,0.58663,1.0506,0.66708,0.69765,0.67821,0.39246,1.58087,1.04307,1.70642,0.00074656,0.00074656,0.00074656
66,680.155,0.84907,0.56938,1.02482,0.6696,0.64197,0.63967,0.38245,1.56492,1.12072,1.67881,0.0007426,0.0007426,0.0007426
67,690.43,0.86488,0.57582,1.02876,0.63822,0.66759,0.64079,0.39091,1.52789,1.01391,1.67933,0.00073864,0.00073864,0.00073864
68,700.708,0.85425,0.57069,1.03137,0.67819,0.67477,0.65281,0.401,1.53122,1.04145,1.65369,0.00073468,0.00073468,0.00073468
69,711.035,0.85096,0.56877,1.04096,0.67669,0.67687,0.66999,0.40348,1.50188,1.09788,1.6308,0.00073072,0.00073072,0.00073072
70,721.429,0.8539,0.55909,1.02459,0.68,0.6752,0.66314,0.40395,1.51542,1.10544,1.6443,0.00072676,0.00072676,0.00072676
71,731.776,0.84185,0.55651,1.0231,0.69015,0.68111,0.67892,0.39651,1.5778,1.14576,1.66062,0.0007228,0.0007228,0.0007228
72,742.087,0.82914,0.53963,1.02592,0.67331,0.69824,0.66815,0.39514,1.58,0.95533,1.66978,0.00071884,0.00071884,0.00071884
73,752.355,0.83597,0.54997,1.02534,0.6826,0.69372,0.66912,0.39333,1.6051,0.97496,1.69215,0.00071488,0.00071488,0.00071488
74,762.545,0.84089,0.56294,1.02332,0.71092,0.67742,0.69254,0.40867,1.57971,0.95288,1.72069,0.00071092,0.00071092,0.00071092
75,772.764,0.84067,0.54388,1.01146,0.72594,0.72995,0.72829,0.42718,1.54461,0.97687,1.67598,0.00070696,0.00070696,0.00070696
76,783.117,0.82299,0.53169,1.00588,0.67358,0.6986,0.68415,0.3925,1.61142,1.01082,1.69598,0.000703,0.000703,0.000703
77,793.398,0.83843,0.54896,1.03363,0.72356,0.69171,0.69833,0.40749,1.56048,1.09836,1.67992,0.00069904,0.00069904,0.00069904
78,803.761,0.83583,0.54292,1.02358,0.70054,0.71905,0.70082,0.41456,1.53197,0.99521,1.6486,0.00069508,0.00069508,0.00069508
79,813.958,0.82223,0.5277,1.0222,0.69719,0.70021,0.68395,0.4121,1.54617,0.99718,1.66222,0.00069112,0.00069112,0.00069112
80,824.302,0.81526,0.53432,1.00961,0.6826,0.70307,0.66619,0.40425,1.6034,1.04398,1.726,0.00068716,0.00068716,0.00068716
81,834.57,0.80442,0.51448,0.99905,0.69536,0.67617,0.67106,0.39833,1.61675,1.10239,1.74791,0.0006832,0.0006832,0.0006832
82,844.864,0.81965,0.5304,1.00865,0.68961,0.69287,0.66046,0.38914,1.58502,1.06615,1.74869,0.00067924,0.00067924,0.00067924
83,855.196,0.80429,0.52064,1.00675,0.68846,0.68485,0.67044,0.4045,1.52451,0.98621,1.64434,0.00067528,0.00067528,0.00067528
84,865.44,0.81851,0.52756,1.01479,0.63386,0.6672,0.64003,0.3771,1.63354,1.06298,1.80388,0.00067132,0.00067132,0.00067132
85,875.741,0.80657,0.52613,0.99895,0.68768,0.70887,0.69711,0.40274,1.60274,0.93558,1.72235,0.00066736,0.00066736,0.00066736
86,885.976,0.81214,0.51642,1.01054,0.70024,0.70919,0.69008,0.41071,1.59538,1.06342,1.70447,0.0006634,0.0006634,0.0006634
87,896.12,0.8068,0.52454,1.00994,0.68897,0.70587,0.67661,0.38974,1.6194,0.98935,1.7698,0.00065944,0.00065944,0.00065944
88,906.492,0.80573,0.51441,0.99684,0.71098,0.68647,0.68145,0.39498,1.59466,0.98283,1.74444,0.00065548,0.00065548,0.00065548
89,916.772,0.79987,0.52333,1.00309,0.6921,0.66477,0.68012,0.39601,1.63856,0.93713,1.75854,0.00065152,0.00065152,0.00065152
90,927.076,0.80355,0.51228,1.00623,0.71787,0.69787,0.70664,0.41553,1.58732,0.96306,1.70324,0.00064756,0.00064756,0.00064756
91,937.271,0.80012,0.50033,0.99477,0.7243,0.7124,0.71238,0.42828,1.52382,0.95646,1.62386,0.0006436,0.0006436,0.0006436
92,947.537,0.80477,0.50684,1.00455,0.71812,0.74881,0.73535,0.43434,1.52235,0.92231,1.62882,0.00063964,0.00063964,0.00063964
93,957.772,0.77033,0.48884,0.97722,0.71417,0.67896,0.68985,0.40826,1.5639,1.06707,1.69389,0.00063568,0.00063568,0.00063568
94,968.008,0.8034,0.50942,0.99526,0.67791,0.70442,0.68771,0.3987,1.61789,1.06693,1.71571,0.00063172,0.00063172,0.00063172
95,978.118,0.79193,0.49621,0.99791,0.68414,0.68981,0.67473,0.39714,1.64102,1.06501,1.75969,0.00062776,0.00062776,0.00062776
96,988.541,0.78878,0.50909,1.00184,0.7067,0.68183,0.68133,0.39876,1.6554,0.95184,1.77251,0.0006238,0.0006238,0.0006238
97,998.889,0.77317,0.49096,0.9941,0.69054,0.70055,0.6833,0.40441,1.63486,0.97782,1.77678,0.00061984,0.00061984,0.00061984
98,1009.18,0.793,0.50315,0.99071,0.71035,0.71264,0.70136,0.41883,1.60824,0.93969,1.72116,0.00061588,0.00061588,0.00061588
99,1019.39,0.77387,0.49366,0.98774,0.71182,0.71204,0.71114,0.41656,1.62614,0.98216,1.76746,0.00061192,0.00061192,0.00061192
100,1029.72,0.77182,0.48778,0.98546,0.72054,0.70186,0.70165,0.4024,1.63209,1.01036,1.74695,0.00060796,0.00060796,0.00060796
101,1039.9,0.78974,0.49824,0.99963,0.74398,0.71575,0.71872,0.41764,1.6243,1.01861,1.73899,0.000604,0.000604,0.000604
102,1050.11,0.76379,0.48397,0.98067,0.71217,0.6916,0.68915,0.40675,1.61566,1.05626,1.71597,0.00060004,0.00060004,0.00060004
103,1060.47,0.76867,0.48076,0.98374,0.69727,0.7254,0.70625,0.4125,1.62614,0.96105,1.74466,0.00059608,0.00059608,0.00059608
