epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,59.6624,1.5141,2.69812,1.45035,0.63856,0.60782,0.61331,0.40138,1.2063,1.67074,1.33898,0.00331731,0.00331731,0.00331731
2,110.802,1.33694,1.51392,1.28864,0.64255,0.64367,0.64803,0.40989,1.25464,1.44561,1.33149,0.00661772,0.00661772,0.00661772
3,162.785,1.33044,1.36806,1.26872,0.67066,0.7034,0.69316,0.44287,1.19472,1.28914,1.26218,0.00988513,0.00988513,0.00988513
4,213.636,1.30293,1.2614,1.24404,0.75475,0.78565,0.79112,0.53201,1.15422,1.05567,1.24501,0.0098515,0.0098515,0.0098515
5,267.818,1.26052,1.1486,1.21568,0.75398,0.72795,0.76393,0.49064,1.13798,1.04744,1.24586,0.009802,0.009802,0.009802
6,321.072,1.23073,1.08722,1.20109,0.77188,0.72027,0.77785,0.51053,1.12445,1.03666,1.22308,0.0097525,0.0097525,0.0097525
7,373.547,1.19704,1.02898,1.18472,0.80464,0.79088,0.83598,0.56014,1.09728,0.86762,1.23558,0.009703,0.009703,0.009703
8,425.791,1.18263,0.98509,1.18019,0.80572,0.80232,0.83189,0.56282,1.07361,0.85962,1.19945,0.0096535,0.0096535,0.0096535
9,475.117,1.18126,0.96845,1.17308,0.79206,0.81596,0.82375,0.55907,1.06762,0.86171,1.2022,0.009604,0.009604,0.009604
10,522.965,1.14353,0.91634,1.14901,0.86078,0.82341,0.8795,0.59701,1.0832,0.79536,1.2006,0.0095545,0.0095545,0.0095545
11,575.163,1.13382,0.89682,1.1458,0.84037,0.81499,0.86536,0.6066,1.03971,0.77177,1.17074,0.009505,0.009505,0.009505
12,624.527,1.12618,0.86363,1.14005,0.83031,0.83897,0.87206,0.60108,1.04014,0.74855,1.18616,0.0094555,0.0094555,0.0094555
13,678.224,1.11291,0.86255,1.13799,0.82277,0.83164,0.86063,0.58469,1.03708,0.75768,1.17262,0.009406,0.009406,0.009406
14,732.502,1.10215,0.83191,1.13278,0.86012,0.80366,0.86142,0.58735,1.09813,0.75599,1.20496,0.0093565,0.0093565,0.0093565
15,782.816,1.09117,0.81459,1.11595,0.87667,0.83654,0.8889,0.62017,1.0162,0.71863,1.15137,0.009307,0.009307,0.009307
16,836.411,1.08168,0.80508,1.11883,0.86121,0.82608,0.87607,0.60833,1.00666,0.73938,1.16703,0.0092575,0.0092575,0.0092575
17,889.035,1.07653,0.7929,1.11539,0.88552,0.81724,0.87646,0.60965,1.02954,0.71093,1.17928,0.009208,0.009208,0.009208
18,943.297,1.06451,0.77638,1.10992,0.86403,0.85406,0.8961,0.63724,0.99334,0.69628,1.13976,0.0091585,0.0091585,0.0091585
19,999.559,1.05654,0.76988,1.1091,0.87454,0.84086,0.89566,0.6317,1.00893,0.66504,1.14812,0.009109,0.009109,0.009109
20,1058.52,1.04774,0.74781,1.09725,0.83607,0.8417,0.88504,0.62749,0.98943,0.69084,1.14875,0.0090595,0.0090595,0.0090595
21,1111.79,1.04462,0.74868,1.09734,0.86654,0.85921,0.8947,0.6186,1.02939,0.65691,1.18201,0.00901,0.00901,0.00901
22,1166.57,1.0352,0.73739,1.09662,0.87624,0.84434,0.89622,0.64217,1.00284,0.65761,1.15209,0.0089605,0.0089605,0.0089605
23,1217.59,1.02164,0.71945,1.08837,0.89754,0.85805,0.90263,0.64239,0.99111,0.61832,1.14588,0.008911,0.008911,0.008911
24,1271.03,1.01288,0.7126,1.0848,0.86579,0.8467,0.89972,0.63974,0.96433,0.63613,1.13361,0.0088615,0.0088615,0.0088615
25,1321.4,0.99658,0.69838,1.07702,0.9094,0.84919,0.90789,0.63724,0.99458,0.62811,1.15756,0.008812,0.008812,0.008812
26,1373.83,1.00039,0.69881,1.08034,0.89099,0.87554,0.91883,0.65786,0.96739,0.62223,1.13509,0.0087625,0.0087625,0.0087625
27,1429.59,0.98662,0.68848,1.07005,0.88097,0.83639,0.89725,0.64147,0.99394,0.64432,1.14978,0.008713,0.008713,0.008713
28,1483.41,0.98828,0.6773,1.07052,0.90851,0.87366,0.9168,0.65918,0.96083,0.5899,1.12664,0.0086635,0.0086635,0.0086635
29,1532.31,0.98264,0.67158,1.06713,0.90003,0.89281,0.92055,0.66357,0.97319,0.59381,1.15423,0.008614,0.008614,0.008614
30,1589.34,0.97271,0.66358,1.06059,0.87592,0.88009,0.91753,0.66084,0.95622,0.59593,1.13004,0.0085645,0.0085645,0.0085645
31,1642.37,0.96245,0.66269,1.06236,0.91744,0.85126,0.92266,0.65972,0.99303,0.60938,1.14161,0.008515,0.008515,0.008515
32,1692.77,0.96865,0.65372,1.05962,0.90356,0.87525,0.93029,0.67349,0.93411,0.59222,1.11786,0.0084655,0.0084655,0.0084655
33,1745.03,0.95274,0.64506,1.05707,0.89968,0.88748,0.91886,0.66206,0.95598,0.56188,1.12929,0.008416,0.008416,0.008416
34,1800.5,0.95251,0.64599,1.05559,0.87843,0.87564,0.91265,0.67466,0.91918,0.58813,1.121,0.0083665,0.0083665,0.0083665
35,1862.16,0.94613,0.63464,1.04702,0.89344,0.89043,0.93207,0.67932,0.94995,0.57914,1.13485,0.008317,0.008317,0.008317
36,1915.31,0.93644,0.6278,1.04824,0.89772,0.88711,0.93043,0.68644,0.90799,0.55122,1.0986,0.0082675,0.0082675,0.0082675
37,1964.1,0.92809,0.62005,1.04253,0.89746,0.8608,0.91681,0.66085,0.97869,0.60004,1.14499,0.008218,0.008218,0.008218
38,2015.23,0.91722,0.61806,1.04281,0.88735,0.90603,0.93337,0.69463,0.90579,0.53321,1.10143,0.0081685,0.0081685,0.0081685
39,2074.16,0.92243,0.61263,1.0381,0.91058,0.89259,0.9382,0.6959,0.91196,0.54175,1.10037,0.008119,0.008119,0.008119
40,2135.72,0.91918,0.61469,1.03634,0.91645,0.88204,0.92685,0.6899,0.89597,0.54069,1.0954,0.0080695,0.0080695,0.0080695
41,2206.87,0.90945,0.59974,1.03485,0.87706,0.89421,0.92488,0.68989,0.91085,0.55543,1.09851,0.00802,0.00802,0.00802
42,2289.52,0.91473,0.60958,1.03837,0.91992,0.89355,0.94355,0.70708,0.86528,0.52731,1.0758,0.0079705,0.0079705,0.0079705
43,2367.29,0.90288,0.59703,1.02789,0.91328,0.90558,0.94014,0.70643,0.86112,0.52879,1.06779,0.007921,0.007921,0.007921
44,2437.66,0.90559,0.59239,1.02705,0.92267,0.88932,0.94922,0.71689,0.86373,0.50888,1.07219,0.0078715,0.0078715,0.0078715
