epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,24.1578,1.66565,3.96259,1.74329,0.00195,0.2,0.17957,0.09427,1.81189,4.47694,2.08386,1.111e-05,1.111e-05,1.111e-05
2,42.0248,1.63951,4.01118,1.76181,0.00254,0.2,0.18757,0.09746,1.67841,4.43098,1.9404,3.3e-05,3.3e-05,3.3e-05
3,59.7095,1.54464,3.86207,1.59717,0.00485,0.2,0.199,0.1167,1.54937,4.3444,1.83627,5.44501e-05,5.44501e-05,5.44501e-05
4,75.2056,1.48375,3.6994,1.59546,0.01165,0.24,0.20629,0.13561,1.26563,4.22987,1.56812,7.54602e-05,7.54602e-05,7.54602e-05
5,89.763,1.39547,3.55273,1.44103,0.01409,0.24,0.20969,0.13956,1.09997,4.09937,1.36267,9.60304e-05,9.60304e-05,9.60304e-05
6,103.959,1.36817,3.28711,1.46531,0.01363,0.28,0.19485,0.13893,1.09749,4.02222,1.32654,0.000116161,0.000116161,0.000116161
7,118.493,1.211,2.88286,1.391,0.0145,0.28,0.18572,0.11955,1.14236,3.96992,1.3374,0.000135851,0.000135851,0.000135851
8,132.648,1.38331,2.49153,1.32518,0.01553,0.28,0.19306,0.11442,1.25758,3.94303,1.45607,0.000155101,0.000155101,0.000155101
9,145.539,1.30702,2.35582,1.35853,0.01601,0.28,0.20169,0.11283,1.31534,3.91669,1.49815,0.000173911,0.000173911,0.000173911
10,158.514,1.272,2.13846,1.32134,0.01671,0.32,0.20637,0.1158,1.34282,3.88341,1.50595,0.000192282,0.000192282,0.000192282
11,171.354,1.23558,2.16047,1.30623,0.0174,0.32,0.20727,0.13006,1.3208,3.89623,1.47546,0.000210212,0.000210212,0.000210212
12,184.092,1.1369,1.95558,1.26513,0.01449,0.36,0.22415,0.12571,1.33762,3.89262,1.45295,0.000227703,0.000227703,0.000227703
13,197.066,1.18433,1.96113,1.26811,0.01489,0.4,0.23996,0.12003,1.31575,3.90289,1.4179,0.000244753,0.000244753,0.000244753
14,209.927,1.2666,2.0042,1.25875,0.01285,0.4,0.25155,0.13326,1.2876,3.88821,1.39159,0.000261364,0.000261364,0.000261364
15,222.973,1.24497,1.8528,1.27476,0.01353,0.44,0.26369,0.14609,1.29579,3.86577,1.38233,0.000277534,0.000277534,0.000277534
16,235.84,1.17021,1.75267,1.23247,0.01152,0.36,0.26169,0.15868,1.33147,3.85085,1.40002,0.000293265,0.000293265,0.000293265
17,248.859,1.10021,1.6396,1.17703,0.6565,0.2,0.25265,0.16198,1.36514,3.79926,1.38176,0.000308556,0.000308556,0.000308556
18,261.796,1.17992,1.59932,1.23541,0.99674,0.2,0.20773,0.15244,1.37255,3.67067,1.3608,0.000323407,0.000323407,0.000323407
19,274.966,0.99719,1.43824,1.09616,0.99132,0.2,0.22346,0.18398,1.30637,3.54291,1.29393,0.000337817,0.000337817,0.000337817
20,288.487,1.09589,1.41173,1.14202,0.99648,0.2,0.21844,0.18348,1.28508,3.48429,1.27219,0.000351788,0.000351788,0.000351788
